,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
43,Cristian Romero,DF,Argentina,24-235,1998,6.1,5.0,3,4.0,1.0,0.0,4.0,8.0,50.0,4.0,6.0,4.0,2.0,4,9.0,26.0,0.0,3.0,0.52,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,12,3,0,0,0.0,0.0,0,35.0,12.0,8.0,60.0,375.0,364.0,11.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,337.0,0.0,1.0,89.9,5417.0,2109.0,175.0,187.0,93.6,137.0,150.0,91.3,21.0,30.0,70.0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,428.0,43.0,204.0,213.0,13.0,3.0,428.0,1.0,1.0,100.0,5.0,1.0,292.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,7,6,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,César Azpilicueta,DF,Spain,33-112,1989,1.5,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,1,2.0,0.0,0.0,4.0,2.67,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,3,0.0,0.0,0,5.0,2.0,2.0,50.0,181.0,162.0,18.0,7.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,171.0,1.0,1.0,94.5,2877.0,704.0,71.0,74.0,95.9,86.0,90.0,95.6,11.0,12.0,91.7,1,0.7,0.5,0.3,4.0,13.0,3.0,2.0,8.0,185.0,1.0,25.0,136.0,27.0,0.0,185.0,0.0,0.0,,1.0,1.0,149.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,2,135,0,0.0,0.67,0.67,0.0,0.67,0.7,0.0,0.45,0.45,0.0,0.45
45,César Montes,DF,Mexico,25-297,1997,3.0,6.0,3,2.0,4.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,2,8.0,11.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.67,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,0,0,0.0,0.0,0,13.0,7.0,5.0,58.3,197.0,192.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,159.0,2.0,3.0,80.7,3324.0,957.0,42.0,48.0,87.5,96.0,107.0,89.7,20.0,36.0,55.6,1,0.5,0.5,0.5,1.0,10.0,0.0,0.0,8.0,222.0,19.0,99.0,114.0,10.0,3.0,222.0,2.0,2.0,100.0,2.0,0.0,158.0,1.0,0,1,0,0.0,0.33,0.0,0.0,,13.0,0.0,0,0,0.2,0.2,0.18,-0.2,-0.2,3,3,270,0,0.0,0.33,0.33,0.0,0.33,0.7,0.06,0.17,0.23,0.06,0.23
46,Daley Blind,DF,Netherlands,32-284,1990,4.7,14.0,9,6.0,5.0,3.0,6.0,9.0,66.7,3.0,6.0,1.0,5.0,5,19.0,4.0,0.0,4.0,0.85,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,6,0.0,0.0,0,24.0,5.0,7.0,41.7,300.0,266.0,34.0,4.0,0.0,2.0,29.0,1.0,0.0,0.0,0.0,252.0,0.0,1.0,84.0,4293.0,1503.0,132.0,153.0,86.3,91.0,102.0,89.2,26.0,40.0,65.0,1,0.5,0.4,0.5,2.0,25.0,4.0,2.0,21.0,339.0,6.0,65.0,190.0,85.0,9.0,339.0,1.0,2.0,50.0,2.0,1.0,230.0,8.0,1,5,2,40.0,1.06,0.43,0.2,0.5,12.3,0.0,0,0,0.4,0.4,0.08,0.6,0.6,5,5,423,1,0.21,0.21,0.43,0.21,0.43,0.8,0.08,0.1,0.18,0.08,0.18
47,Dani Alves,DF,Brazil,39-226,1983,1.3,5.0,4,2.0,2.0,1.0,2.0,5.0,40.0,3.0,1.0,1.0,0.0,2,7.0,2.0,0.0,4.0,3.05,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,2,0,6,0.0,0.0,0,9.0,1.0,1.0,50.0,97.0,82.0,15.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,85.6,1128.0,429.0,55.0,58.0,94.8,20.0,27.0,74.1,4.0,8.0,50.0,0,0.0,0.1,0.0,0.0,7.0,3.0,1.0,5.0,113.0,4.0,22.0,60.0,33.0,1.0,113.0,1.0,2.0,50.0,1.0,2.0,71.0,4.0,0,3,0,0.0,2.29,0.0,0.0,,21.9,1.0,0,0,0.2,0.2,0.06,-0.2,-0.2,2,1,118,0,0.0,0.0,0.0,0.0,0.0,0.2,0.14,0.0,0.14,0.14,0.14
48,Dani Carvajal,DF,Spain,30-341,1992,1.5,1.0,1,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2,3.0,1.0,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0,9.0,0.0,1.0,0.0,135.0,109.0,26.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,121.0,0.0,4.0,89.6,2017.0,425.0,59.0,59.0,100.0,47.0,56.0,83.9,14.0,14.0,100.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,137.0,3.0,32.0,82.0,25.0,0.0,137.0,0.0,0.0,,1.0,0.0,91.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,1,135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Daniel Amartey,DF,Ghana,27-362,1994,2.8,6.0,4,5.0,1.0,0.0,2.0,2.0,100.0,0.0,4.0,3.0,1.0,3,9.0,12.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,1,0,0,0.0,0.0,0,15.0,5.0,4.0,55.6,141.0,136.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,3.0,90.8,2555.0,1088.0,47.0,48.0,97.9,57.0,62.0,91.9,22.0,26.0,84.6,0,0.1,0.0,-0.1,3.0,10.0,0.0,0.0,8.0,172.0,25.0,102.0,67.0,5.0,1.0,172.0,1.0,1.0,100.0,0.0,1.0,118.0,1.0,0,1,0,0.0,0.36,0.0,0.0,,5.7,0.0,0,0,0.2,0.2,0.23,-0.2,-0.2,3,3,251,0,0.0,0.0,0.0,0.0,0.0,0.3,0.08,0.03,0.1,0.08,0.1
50,Danilo,DF,Brazil,31-156,1991,3.1,5.0,2,2.0,2.0,1.0,2.0,3.0,66.7,1.0,2.0,1.0,1.0,3,8.0,5.0,1.0,8.0,2.87,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,1,0,8,0.0,0.0,0,17.0,4.0,1.0,80.0,269.0,245.0,23.0,2.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,230.0,1.0,2.0,85.5,3615.0,986.0,120.0,128.0,93.8,100.0,115.0,87.0,7.0,21.0,33.3,0,0.0,0.2,0.0,0.0,21.0,2.0,1.0,16.0,289.0,10.0,69.0,177.0,43.0,1.0,289.0,1.0,1.0,100.0,2.0,1.0,214.0,8.0,0,2,0,0.0,0.64,0.0,0.0,,27.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,3,3,281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
51,Danilo Pereira,DF,Portugal,31-100,1991,1.0,2.0,2,1.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,3,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2,0,0,0.0,0.0,0,4.0,5.0,1.0,83.3,78.0,76.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,87.2,1342.0,488.0,25.0,26.0,96.2,35.0,37.0,94.6,8.0,12.0,66.7,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,87.0,8.0,43.0,44.0,1.0,0.0,87.0,1.0,1.0,100.0,1.0,1.0,65.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Darko Lazović,DF,Serbia,32-094,1990,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,58.3,151.0,19.0,3.0,5.0,60.0,2.0,4.0,50.0,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,7.0,3.0,0.0,14.0,0.0,0.0,,1.0,0.0,8.0,0.0,0,1,0,0.0,3.6,0.0,0.0,,27.3,0.0,0,0,0.0,0.0,0.01,0.0,0.0,1,0,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
53,David Raum,DF,Germany,24-240,1998,2.7,6.0,3,4.0,1.0,1.0,3.0,6.0,50.0,3.0,10.0,1.0,9.0,7,13.0,2.0,0.0,14.0,5.21,9.0,4.0,0.0,0.0,1.0,0.0,2.0,0.74,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,5,3,1,24,1.0,0.0,0,12.0,5.0,3.0,62.5,195.0,153.0,40.0,8.0,0.0,1.0,25.0,7.0,0.0,7.0,0.0,153.0,2.0,3.0,78.5,2344.0,741.0,85.0,89.0,95.5,41.0,55.0,74.5,15.0,32.0,46.9,1,0.6,0.3,0.4,7.0,9.0,6.0,3.0,13.0,229.0,4.0,49.0,85.0,99.0,6.0,229.0,2.0,4.0,50.0,5.0,3.0,138.0,13.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,3,242,0,0.0,0.37,0.37,0.0,0.37,0.6,0.0,0.22,0.22,0.0,0.22
54,Dayot Upamecano,DF,France,24-052,1998,5.3,11.0,7,10.0,1.0,0.0,6.0,6.0,100.0,0.0,5.0,4.0,1.0,6,17.0,13.0,0.0,13.0,2.6,12.0,0.0,0.0,1.0,0.0,0.0,3.0,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,3,0,0,0.0,1.0,0,33.0,7.0,7.0,50.0,351.0,344.0,5.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,314.0,2.0,3.0,89.5,6831.0,2194.0,83.0,88.0,94.3,172.0,179.0,96.1,55.0,74.0,74.3,0,0.1,0.1,-0.1,2.0,28.0,0.0,0.0,19.0,393.0,26.0,158.0,234.0,5.0,2.0,393.0,0.0,0.0,,1.0,1.0,291.0,1.0,0,1,0,0.0,0.19,0.0,0.0,,9.7,0.0,0,0,0.0,0.0,0.05,0.0,0.0,5,5,480,0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03
55,DeAndre Yedlin,DF,United States,29-162,1993,0.4,2.0,1,1.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,2.0,5.45,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.73,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,4,0.0,0.0,0,1.0,1.0,0.0,100.0,28.0,23.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,67.9,289.0,115.0,7.0,9.0,77.8,9.0,14.0,64.3,1.0,3.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,2.0,8.0,10.0,14.0,2.0,32.0,0.0,0.0,,1.0,0.0,15.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dejan Lovren,DF,Croatia,33-166,1989,6.7,7.0,2,5.0,1.0,1.0,3.0,5.0,60.0,2.0,7.0,5.0,2.0,6,13.0,29.0,0.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,5,1,3,0.0,0.0,0,31.0,17.0,6.0,73.9,460.0,444.0,15.0,14.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,405.0,1.0,4.0,88.0,7863.0,2519.0,137.0,150.0,91.3,219.0,235.0,93.2,44.0,65.0,67.7,1,0.0,0.1,1.0,1.0,14.0,1.0,1.0,16.0,515.0,55.0,243.0,264.0,11.0,4.0,515.0,0.0,0.0,,1.0,0.0,381.0,1.0,0,4,0,0.0,0.6,0.0,0.0,,14.8,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,6,6,600,0,0.0,0.15,0.15,0.0,0.15,0.3,0.04,0.01,0.05,0.04,0.05
57,Denis Odoi,DF,Ghana,34-205,1988,0.1,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,27.0,16.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,,0.0,0.0,1.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Denzel Dumfries,DF,Netherlands,26-244,1996,5.3,8.0,5,7.0,1.0,0.0,5.0,6.0,83.3,1.0,5.0,1.0,4.0,7,15.0,6.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,2,1,1,17,7,2,8,0.0,1.0,0,16.0,9.0,10.0,47.4,217.0,167.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,149.0,0.0,8.0,68.7,2270.0,742.0,83.0,101.0,82.2,59.0,82.0,72.0,5.0,22.0,22.7,2,0.3,0.4,1.7,2.0,7.0,6.0,0.0,15.0,274.0,7.0,54.0,132.0,90.0,12.0,274.0,0.0,8.0,0.0,13.0,7.0,169.0,14.0,1,1,1,100.0,0.19,0.19,1.0,1.0,8.7,0.0,0,0,0.4,0.4,0.38,0.6,0.6,5,5,479,1,0.19,0.38,0.56,0.19,0.56,0.7,0.08,0.06,0.14,0.08,0.14
59,Diego Godín,DF,Uruguay,36-305,1986,1.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0,6.0,8.0,2.0,80.0,103.0,101.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,84.5,1827.0,515.0,26.0,32.0,81.3,47.0,54.0,87.0,13.0,16.0,81.3,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,116.0,5.0,43.0,72.0,1.0,1.0,116.0,0.0,0.0,,0.0,0.0,78.0,1.0,0,1,0,0.0,0.6,0.0,0.0,,10.6,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,2,2,151,0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.0,0.03,0.03,0.03
60,Diogo Dalot,DF,Portugal,23-275,1999,2.9,8.0,6,7.0,1.0,0.0,8.0,8.0,100.0,0.0,7.0,2.0,5.0,2,10.0,1.0,0.0,9.0,3.14,5.0,1.0,1.0,1.0,1.0,0.0,2.0,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,9,0.0,0.0,0,13.0,6.0,3.0,66.7,147.0,127.0,19.0,1.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,112.0,1.0,2.0,76.2,2152.0,522.0,52.0,60.0,86.7,40.0,50.0,80.0,17.0,29.0,58.6,2,0.7,0.4,1.3,4.0,7.0,4.0,1.0,7.0,172.0,7.0,45.0,80.0,47.0,5.0,172.0,1.0,3.0,33.3,2.0,1.0,104.0,6.0,0,1,1,100.0,0.35,0.35,0.0,0.0,29.8,0.0,0,0,0.0,0.0,0.04,0.0,0.0,3,3,258,0,0.0,0.7,0.7,0.0,0.7,0.8,0.01,0.25,0.26,0.01,0.26
61,Dylan Bronn,DF,Tunisia,27-182,1995,1.8,4.0,2,1.0,2.0,1.0,3.0,3.0,100.0,0.0,2.0,1.0,1.0,0,4.0,0.0,0.0,2.0,1.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0.0,0.0,0,7.0,2.0,4.0,33.3,98.0,89.0,8.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,75.0,1.0,2.0,76.5,1441.0,393.0,20.0,23.0,87.0,47.0,54.0,87.0,8.0,19.0,42.1,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,104.0,2.0,40.0,53.0,12.0,1.0,104.0,0.0,0.0,,0.0,2.0,70.0,1.0,0,1,0,0.0,0.56,0.0,0.0,,17.8,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,2,2,162,0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.04,0.04
62,Eduardo Camavinga,DF,France,20-038,2002,1.6,14.0,9,7.0,5.0,2.0,4.0,5.0,80.0,1.0,4.0,0.0,4.0,3,17.0,6.0,0.0,2.0,1.64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,8,0,2,0.0,0.0,0,15.0,2.0,0.0,100.0,100.0,87.0,13.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,88.0,0.0,3.0,88.0,1446.0,421.0,48.0,49.0,98.0,37.0,41.0,90.2,3.0,7.0,42.9,0,0.1,0.1,-0.1,3.0,3.0,2.0,1.0,3.0,138.0,10.0,41.0,62.0,36.0,1.0,138.0,1.0,4.0,25.0,3.0,3.0,75.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,1,140,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.11,0.0,0.11
63,Enzo Ebosse,DF,Cameroon,23-282,1999,1.0,4.0,2,4.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,2.0,0.0,100.0,38.0,33.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,89.5,780.0,283.0,7.0,7.0,100.0,18.0,20.0,90.0,8.0,9.0,88.9,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,49.0,9.0,28.0,21.0,1.0,0.0,49.0,0.0,0.0,,0.0,0.0,29.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Eray Cömert,DF,Switzerland,24-317,1998,0.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,2.0,2.0,0.0,1.0,1.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,1,0,0,0.0,0.0,0,4.0,0.0,0.0,,42.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,90.5,719.0,254.0,11.0,13.0,84.6,24.0,25.0,96.0,3.0,4.0,75.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,5.0,32.0,19.0,1.0,0.0,50.0,0.0,1.0,0.0,1.0,0.0,37.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Eric Dier,DF,England,28-337,1994,0.4,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,3.0,1.0,1.0,50.0,41.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,97.6,744.0,318.0,13.0,13.0,100.0,24.0,24.0,100.0,3.0,4.0,75.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,2.0,22.0,23.0,0.0,0.0,44.0,0.0,0.0,,0.0,0.0,35.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Fabian Schär,DF,Switzerland,30-363,1991,1.5,2.0,1,1.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,2,4.0,7.0,0.0,6.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,0,0,0.0,0.0,0,7.0,4.0,4.0,50.0,82.0,74.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,79.3,1483.0,444.0,17.0,19.0,89.5,40.0,47.0,85.1,8.0,16.0,50.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,100.0,14.0,50.0,48.0,2.0,1.0,100.0,0.0,0.0,,1.0,1.0,56.0,0.0,0,2,0,0.0,1.33,0.0,0.0,,16.7,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,2,2,135,0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.09,0.09
67,Filip Kostić,DF,Serbia,30-047,1992,2.0,6.0,3,2.0,1.0,3.0,2.0,2.0,100.0,0.0,3.0,0.0,3.0,0,6.0,1.0,0.0,5.0,2.51,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,2,16,0.0,0.0,0,12.0,0.0,0.0,,113.0,89.0,24.0,2.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,72.0,0.0,5.0,63.7,1170.0,416.0,28.0,34.0,82.4,30.0,46.0,65.2,7.0,19.0,36.8,0,0.0,0.2,0.0,1.0,3.0,2.0,2.0,6.0,130.0,2.0,18.0,57.0,56.0,10.0,130.0,0.0,1.0,0.0,3.0,1.0,72.0,12.0,0,1,0,0.0,0.5,0.0,0.0,,18.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,2,2,179,0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03
68,Filip Mladenović,DF,Serbia,31-125,1991,0.7,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0,4.0,1.0,0.0,100.0,25.0,18.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,80.0,279.0,95.0,10.0,10.0,100.0,8.0,11.0,72.7,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,29.0,1.0,8.0,14.0,7.0,1.0,29.0,0.0,2.0,0.0,1.0,0.0,14.0,2.0,0,1,0,0.0,1.38,0.0,0.0,,10.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,1,1,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
